Comp_ID,ES_ID,Exp_ID,Study_ID,First_author,Year,Journal_ID,J_abbr_name,J_IF,animal,Strain,Dam_intake_measured,Dam_VitMin_eql,Dam_AdLib_contr,Dam_AdLib_exp,Dam_caloric_restr,Dam_choice_diet,Dam_diet_code_contr,Dam_diet_code_exp,Dam_diet_start_exp_dPC,Dam_diet_end_exp_dPC,Dam_diet_start_exp_dPC_RAT,Dam_diet_end_exp_dPC_RAT,Dam_diet_lactation_incl,Dam_age_mating_d,Dam_N_contr,Dam_N_exp,Temperature,Photoperiod,Litter_size,Litter_size_equalized,Offspr_crossfosterd,Offspr_sex,Offspr_housing,Offspr_diet_code,Offspr_choice_diet,Offspr_diet_start_dPC,Intake_age_dPC,TBodyweight_age_dPC,Intake_duration,RelIntake_mean_contr,RelIntake_SE_contr,RelIntake_N_contr,RelIntake_mean_exp,RelIntake_SE_exp,RelIntake_N_exp,RelIntake_Cd,RelIntake_Hd,RelIntake_HdVar,Bodyweight_mean_contr,Bodyweight_SE_contr,Bodyweight_N_contr,Bodyweight_mean_exp,Bodyweight_SE_exp,Bodyweight_N_exp,Bodyweight_Cd,Bodyweight_Hd,Bodyweight_HdVar,AbsIntake_mean_contr,AbsIntake_SE_contr,AbsIntake_N_contr,AbsIntake_mean_exp,AbsIntake_SE_exp,AbsIntake_N_exp,AbsIntake_Cd,AbsIntake_Hd,AbsIntake_HdVar,RelIntake2_mean_contr,RelIntake2_SE_contr,RelIntake_N_contr,RelIntake2_mean_exp,RelIntake2_SE_exp,RelIntake_N_exp,RelIntake2_Cd,RelIntake2_Hd,RelIntake2_HdVar,Offspr_data_source,Comments,Preference,IntakeTBW_SE_imputed,TBodyweight_SE_imputed,Comments,Original_measur_units,Paper_topic,Suppl_files
Comp1492,ES319,Exp168,Study116,Sun,2013,J004,Am J Physiol Regul Integr Comp Physiol,3.284,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,Purina_US1,D12492,2,42,2,42,1,,12,12,,12,10,yes,no,M,individual,Purina_US1,0,42,63,63,7,0.3508,0.0291,12,0.3679,0.0098,12,0.227,0.219,0.168,225.94,6.65,12,265.56,3.69,12,2.126,2.053,0.262,79.27,6.14,12,97.70,2.22,12,1.152,1.112,0.195,1.360,0.113,12.000,1.485,0.040,12.000,0.427,0.412,0.171,Fig2AB,CHOW-SED vs. HF-SED,0,0,0,,kcal/day,0,calculations_MAME_FB_Comp1490to1495
Comp1493,ES319,Exp168,Study116,Sun,2013,J004,Am J Physiol Regul Integr Comp Physiol,3.284,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,Purina_US1,D12492,2,42,2,42,1,,12,12,,12,10,yes,no,M,individual,Purina_US1,0,42,70,70,7,0.3098,0.0117,12,0.3119,0.0078,12,0.060,0.058,0.167,286.07,5.84,12,335.16,3.41,12,2.963,2.860,0.353,88.62,2.82,12,104.52,2.39,12,1.755,1.695,0.232,1.274,0.048,12.000,1.334,0.033,12.000,0.420,0.405,0.170,Fig2AB,CHOW-SED vs. HF-SED,0,0,0,,kcal/day,0,calculations_MAME_FB_Comp1490to1495
Comp1494,ES319,Exp168,Study116,Sun,2013,J004,Am J Physiol Regul Integr Comp Physiol,3.284,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,Purina_US1,D12492,2,42,2,42,1,,12,12,,12,10,yes,no,M,individual,Purina_US1,0,42,77,77,7,0.2790,0.0124,12,0.2653,0.0090,12,-0.364,-0.351,0.169,347.99,6.65,12,397.94,3.94,12,2.637,2.546,0.314,97.08,3.91,12,105.57,3.44,12,0.665,0.642,0.176,1.205,0.054,12.000,1.185,0.040,12.000,-0.122,-0.118,0.167,Fig2AB,CHOW-SED vs. HF-SED,0,0,0,,kcal/day,0,calculations_MAME_FB_Comp1490to1495
Comp1495,ES319,Exp168,Study116,Sun,2013,J004,Am J Physiol Regul Integr Comp Physiol,3.284,rat,Sprague-Dawley,yes,yes,yes,yes,0,0,Purina_US1,D12492,2,42,2,42,1,,12,12,,12,10,yes,no,M,individual,Purina_US1,0,42,84,84,7,0.2300,0.0132,12,0.2190,0.0059,12,-0.310,-0.300,0.169,397.14,5.51,12,452.87,7.02,12,2.549,2.461,0.304,91.34,5.10,12,99.17,2.17,12,0.577,0.557,0.174,1.027,0.059,12.000,1.010,0.027,12.000,-0.104,-0.100,0.167,Fig2AB,CHOW-SED vs. HF-SED,0,0,0,,kcal/day,0,calculations_MAME_FB_Comp1490to1495
Comp1496,ES320,Exp169,Study117,Tuohetimulati,2012,J041,Diabetol Int,0.000,mouse,C57BL/6J,no,yes,yes,yes,0,0,OY_CD_JP,D12492,0,42,0,42,1,,,,,12,,,,M,not known,OY_CD_JP,0,42,63,63,21,0.4908,0.0077,27,0.5241,0.0148,14,0.730,0.716,0.115,19.48,0.22,27,18.37,0.26,14,-1.003,-0.983,0.121,9.56,0.10,27,9.63,0.23,14,0.101,0.099,0.109,1.031,0.016,27.000,1.085,0.031,14.000,0.567,0.556,0.112,"text p220, Fig1b",N vs.HFGL,0,0,0,,kcal/day,0,calculations_MAME_FB_Comp1496to1497
Comp1497,ES321,Exp169,Study117,Tuohetimulati,2012,J041,Diabetol Int,0.000,mouse,C57BL/6J,no,yes,yes,yes,0,0,OY_CD_JP,D12492,0,21,0,21,1,,,,,12,,,,M,not known,OY_CD_JP,0,42,63,63,21,0.4908,0.0077,27,0.5138,0.0069,22,0.627,0.617,0.087,19.48,0.22,27,18.67,0.21,22,-0.736,-0.724,0.088,9.56,0.10,27,9.59,0.07,22,0.076,0.075,0.083,1.031,0.016,27.000,1.068,0.014,22.000,0.482,0.474,0.085,"text p220, Fig1b",N vs.HFG,0,0,0,,kcal/day,0,calculations_MAME_FB_Comp1496to1497
Comp1498,ES322,Exp170,Study118,Turdi,2013,J069,J Mol Cell Cardiol,5.218,mouse,FVB,no,yes,yes,yes,0,0,D12450B,D12451,2,42,0,42,1,70,3,3,23,12,,no,no,M,not known,D12450B,0,42,162,162,120,0.5483,0.0476,14,0.5621,0.0273,14,0.095,0.093,0.143,26.70,0.80,14,29.10,1.30,14,0.594,0.577,0.149,14.64,1.19,14,16.36,0.31,14,0.527,0.511,0.148,1.246,0.108,14.000,1.306,0.063,14.000,0.179,0.173,0.143,Tab2,MLPLvs. MHPL,0,0,0,"diet codes from (Turdi, Hu,Ren 2013)",kcal/day,0,
Comp1499,ES323,Exp170,Study118,Turdi,2013,J069,J Mol Cell Cardiol,5.218,mouse,FVB,no,yes,yes,yes,0,0,D12450B,D12451,2,42,0,42,1,70,3,3,23,12,,no,no,M,not known,D12451,0,42,162,162,120,0.4676,0.0194,14,0.3999,0.0177,17,-0.929,-0.905,0.144,30.90,0.70,14,38.10,1.50,17,1.464,1.426,0.165,14.45,0.50,14,15.24,0.31,17,0.500,0.487,0.134,1.102,0.046,14.000,0.993,0.044,17.000,-0.615,-0.599,0.136,Tab2,MLPHvs. MHPH,0,0,0,"diet codes from (Turdi, Hu,Ren 2013)",kcal/day,0,
Comp1500,ES324,Exp171,Study119,Wu,1999,J070,AsiaPacJ ClinNutr,1.360,rat,Sprague-Dawley,no,yes,yes,yes,0,0,LF_JP1,HF_JP1,-70,42,-70,42,1,91,,,23,12,7,yes,no,M,not known,HF_JP1,0,42,162,162,120,0.1314,0.0071,6,0.1069,0.0034,6,-1.803,-1.664,0.472,458.00,20.00,6,610.00,17.00,6,3.343,3.086,0.810,60.18,1.91,6,65.19,0.96,6,1.356,1.251,0.412,0.608,0.033,6.000,0.531,0.017,6.000,-1.202,-1.110,0.395,Tab3,LF vs.HF,0,0,0,Experiment 1,kcal/day,0,
Comp1501,ES325,Exp172,Study119,Wu,1999,J070,AsiaPacJ ClinNutr,1.360,rat,Sprague-Dawley,no,yes,yes,yes,0,0,LF_JP1,HF_JP1,-70,21,-70,21,1,91,,,23,12,7,yes,yes,M,not known,HF_JP1,0,42,162,162,120,0.1361,0.0057,6,0.1174,0.0044,6,-1.497,-1.382,0.429,414.00,16.00,6,541.00,16.00,6,3.240,2.991,0.781,56.36,0.96,6,63.52,1.43,6,2.402,2.217,0.579,0.614,0.026,6.000,0.566,0.021,6.000,-0.826,-0.762,0.362,Tab4,LF vs.HF,0,0,0,Experiment 2,kcal/day,0,
Comp1502,ES326,Exp173,Study119,Wu,1999,J070,AsiaPacJ ClinNutr,1.360,rat,Sprague-Dawley,no,yes,yes,yes,0,0,LF_JP1,HF_JP1,-70,2,-70,2,1,91,,,23,12,7,yes,no,M,not known,HF_JP1,0,42,162,162,120,0.1300,0.0027,6,0.1269,0.0080,6,-0.214,-0.198,0.335,338.00,6.00,6,384.00,19.00,6,1.333,1.230,0.409,43.94,0.48,6,48.72,1.91,6,1.400,1.293,0.417,0.557,0.012,6.000,0.562,0.035,6.000,0.065,0.060,0.334,Tab5,LF vs.HF,0,0,0,Experiment 3,kcal/day,0,
Comp1503,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,56,56,7,0.5179,0.0122,16,0.5219,0.0108,15,0.088,0.085,0.129,27.91,0.57,16,28.19,0.53,15,0.130,0.127,0.129,14.46,0.17,16,14.71,0.13,15,0.424,0.413,0.132,1.190,0.028,16.000,1.203,0.025,15.000,0.116,0.113,0.129,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1504,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,70,70,7,0.4084,0.0096,16,0.3962,0.0127,15,-0.277,-0.270,0.130,30.08,0.59,16,30.97,0.76,15,0.335,0.326,0.131,12.28,0.16,16,12.27,0.25,15,-0.016,-0.015,0.129,0.956,0.023,16.000,0.935,0.030,15.000,-0.210,-0.205,0.130,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1505,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,84,84,7,0.4016,0.0114,16,0.3833,0.0117,15,-0.403,-0.393,0.132,31.82,0.79,16,32.59,0.88,15,0.237,0.230,0.130,12.78,0.17,16,12.49,0.18,15,-0.409,-0.399,0.132,0.954,0.027,16.000,0.916,0.028,15.000,-0.351,-0.342,0.131,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1506,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,98,98,7,0.3759,0.0119,16,0.3769,0.0132,15,0.022,0.021,0.129,34.19,1.02,16,35.61,1.15,15,0.332,0.323,0.131,12.85,0.13,16,13.42,0.18,15,0.921,0.897,0.143,0.909,0.029,16.000,0.921,0.032,15.000,0.099,0.096,0.129,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1507,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,112,112,7,0.3708,0.0130,16,0.3284,0.0098,15,-0.928,-0.904,0.143,35.35,0.99,16,36.55,1.08,15,0.294,0.287,0.131,13.11,0.28,16,12.00,0.05,15,-1.376,-1.340,0.160,0.904,0.032,16.000,0.807,0.024,15.000,-0.866,-0.843,0.141,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1508,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,126,126,7,0.3740,0.0147,16,0.3267,0.0114,15,-0.907,-0.883,0.143,36.52,1.38,16,39.24,1.36,15,0.505,0.491,0.133,13.66,0.14,16,12.82,0.06,15,-1.885,-1.836,0.187,0.919,0.036,16.000,0.818,0.029,15.000,-0.788,-0.768,0.139,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1509,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,140,140,7,0.4317,0.0215,16,0.3391,0.0153,15,-1.247,-1.215,0.155,36.91,1.50,16,39.70,1.70,15,0.443,0.431,0.132,15.93,0.46,16,13.46,0.19,15,-1.753,-1.707,0.179,1.064,0.053,16.000,0.851,0.038,15.000,-1.157,-1.126,0.151,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1510,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,168,168,7,0.3639,0.0182,16,0.3237,0.0157,15,-0.598,-0.583,0.135,38.47,1.80,16,42.24,2.04,15,0.500,0.487,0.133,14.00,0.25,16,13.67,0.07,15,-0.449,-0.437,0.132,0.906,0.045,16.000,0.825,0.040,15.000,-0.480,-0.467,0.133,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1511,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,182,182,7,0.4227,0.0216,16,0.3573,0.0166,15,-0.854,-0.832,0.141,39.83,1.86,16,43.23,1.99,15,0.448,0.437,0.132,16.84,0.35,16,15.45,0.08,15,-1.346,-1.311,0.159,1.062,0.054,16.000,0.916,0.042,15.000,-0.752,-0.733,0.138,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1512,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,224,224,7,0.3492,0.0153,16,0.2810,0.0153,15,-1.131,-1.101,0.150,43.60,1.64,16,46.75,2.41,15,0.392,0.382,0.132,15.23,0.34,16,13.13,0.23,15,-1.796,-1.749,0.182,0.897,0.039,16.000,0.735,0.040,15.000,-1.040,-1.013,0.147,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1513,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,252,252,7,0.3238,0.0157,16,0.2729,0.0166,15,-0.801,-0.780,0.140,44.92,1.92,16,47.62,2.87,15,0.285,0.277,0.130,14.55,0.34,16,13.00,0.11,15,-1.538,-1.498,0.168,0.838,0.041,16.000,0.717,0.044,15.000,-0.732,-0.713,0.138,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1514,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,266,266,7,0.3268,0.0170,16,0.2845,0.0175,15,-0.622,-0.606,0.135,45.79,2.23,16,48.51,2.77,15,0.276,0.269,0.130,14.97,0.28,16,13.80,0.32,15,-1.000,-0.974,0.146,0.850,0.044,16.000,0.751,0.046,15.000,-0.558,-0.543,0.134,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1515,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,294,294,7,0.3420,0.0176,16,0.2888,0.0184,15,-0.750,-0.730,0.138,48.61,2.26,16,50.52,3.12,15,0.180,0.176,0.130,16.62,0.37,16,14.59,0.24,15,-1.653,-1.610,0.174,0.903,0.046,16.000,0.770,0.049,15.000,-0.707,-0.688,0.137,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1516,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,336,336,7,0.3461,0.0207,16,0.2586,0.0171,15,-1.163,-1.132,0.151,49.69,2.68,16,53.03,3.34,15,0.282,0.275,0.130,17.19,0.44,16,13.71,0.27,15,-2.359,-2.297,0.220,0.919,0.055,16.000,0.698,0.046,15.000,-1.099,-1.071,0.149,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1517,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,350,350,7,0.3121,0.0172,16,0.2661,0.0175,15,-0.674,-0.656,0.137,49.84,2.19,16,52.97,3.34,15,0.284,0.277,0.130,15.56,0.51,16,14.09,0.27,15,-0.888,-0.864,0.142,0.829,0.046,16.000,0.718,0.047,15.000,-0.609,-0.594,0.135,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1518,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,364,364,7,0.3547,0.0236,16,0.2751,0.0199,15,-0.920,-0.896,0.143,49.46,2.57,16,53.12,3.49,15,0.307,0.299,0.131,17.54,0.73,16,14.61,0.45,15,-1.210,-1.178,0.153,0.941,0.063,16.000,0.743,0.054,15.000,-0.857,-0.835,0.141,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1519,ES327,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12451,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,378,378,7,0.2915,0.0158,16,0.2343,0.0158,15,-0.917,-0.893,0.143,51.08,2.45,16,53.58,3.52,15,0.212,0.207,0.130,14.89,0.38,16,12.56,0.20,15,-1.914,-1.864,0.189,0.779,0.042,16.000,0.634,0.043,15.000,-0.867,-0.844,0.141,raw_data,10MLard vs. 45MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1520,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12492,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,56,56,7,0.5179,0.0122,16,0.5399,0.0120,11,0.486,0.471,0.158,27.91,0.57,16,27.61,0.55,11,-0.145,-0.141,0.154,14.46,0.17,16,14.91,0.15,11,0.729,0.707,0.163,1.190,0.028,16.000,1.238,0.027,11.000,0.454,0.440,0.157,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1521,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12493,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,70,70,7,0.4084,0.0096,16,0.4095,0.0086,11,0.031,0.030,0.153,30.08,0.59,16,31.11,0.56,11,0.477,0.462,0.158,12.28,0.16,16,12.74,0.14,11,0.789,0.765,0.165,0.956,0.023,16.000,0.967,0.020,11.000,0.130,0.126,0.154,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1522,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12494,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,84,84,7,0.4016,0.0114,16,0.4244,0.0094,11,0.565,0.548,0.159,31.82,0.79,16,34.40,0.74,11,0.893,0.866,0.168,12.78,0.17,16,14.60,0.08,11,3.218,3.121,0.348,0.954,0.027,16.000,1.028,0.023,11.000,0.768,0.745,0.165,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1523,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12495,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,98,98,7,0.3759,0.0119,16,0.3673,0.0122,11,-0.191,-0.185,0.154,34.19,1.02,16,35.48,1.12,11,0.326,0.316,0.155,12.85,0.13,16,13.03,0.14,11,0.364,0.353,0.156,0.909,0.029,16.000,0.896,0.030,11.000,-0.114,-0.111,0.154,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1524,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12496,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,112,112,7,0.3708,0.0130,16,0.3581,0.0107,11,-0.278,-0.269,0.155,35.35,0.99,16,36.89,0.99,11,0.417,0.404,0.157,13.11,0.28,16,13.21,0.17,11,0.108,0.105,0.154,0.904,0.032,16.000,0.882,0.026,11.000,-0.194,-0.188,0.154,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1525,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12497,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,126,126,7,0.3740,0.0147,16,0.3428,0.0116,11,-0.604,-0.586,0.160,36.52,1.38,16,37.85,1.26,11,0.264,0.256,0.155,13.66,0.14,16,12.97,0.09,11,-1.416,-1.373,0.191,0.919,0.036,16.000,0.850,0.029,11.000,-0.544,-0.527,0.159,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1526,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12498,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,140,140,7,0.4317,0.0215,16,0.3944,0.0188,11,-0.482,-0.467,0.158,36.91,1.50,16,36.29,1.70,11,-0.106,-0.103,0.154,15.93,0.46,16,14.31,0.12,11,-1.127,-1.093,0.177,1.064,0.053,16.000,0.968,0.046,11.000,-0.504,-0.489,0.158,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1527,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12499,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,168,168,7,0.3639,0.0182,16,0.3537,0.0176,11,-0.152,-0.148,0.154,38.47,1.80,16,39.82,1.90,11,0.197,0.191,0.154,14.00,0.25,16,14.08,0.19,11,0.097,0.094,0.154,0.906,0.045,16.000,0.889,0.044,11.000,-0.106,-0.103,0.154,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1528,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12500,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,182,182,7,0.4227,0.0216,16,0.2149,0.0263,11,-2.393,-2.320,0.261,39.83,1.86,16,41.20,1.88,11,0.196,0.190,0.154,16.84,0.35,16,8.85,1.01,11,-3.359,-3.257,0.366,1.062,0.054,16.000,0.544,0.067,11.000,-2.364,-2.292,0.258,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1529,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12501,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,224,224,7,0.3492,0.0153,16,0.3178,0.0195,11,-0.502,-0.487,0.158,43.60,1.64,16,44.38,2.23,11,0.113,0.110,0.154,15.23,0.34,16,14.10,0.50,11,-0.758,-0.735,0.164,0.897,0.039,16.000,0.820,0.050,11.000,-0.479,-0.464,0.158,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
Comp1530,ES328,Exp174,Study120,Platt,2014,J048,J Dev Orig Health Disease,1.556,mouse,ICR,yes,yes,yes,yes,0,0,D12450B,D12502,-28,35,-28,35,1,133,20,20,22.5,14,8,yes,no,M,group,D12450B,0,35,252,252,7,0.3238,0.0157,16,0.2901,0.0187,11,-0.539,-0.523,0.159,44.92,1.92,16,46.02,2.41,11,0.141,0.137,0.154,14.55,0.34,16,13.35,0.50,11,-0.810,-0.786,0.166,0.838,0.041,16.000,0.756,0.049,11.000,-0.510,-0.494,0.158,raw_data,10MLard vs. 60MLard,0,0,0,lard-fed groups only (most common treatment),g/day,0,calculations_MAME_FB_Comp1503to1536
